User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Helena Harris","Harley Anderson",Nurse,"2021-11-27 04:33:53",14,Outgoing,95
"Helena Harris","Bradley Saunders",Carer,"2021-12-13 05:08:48",90,Outgoing,21
"Helena Harris","James Simpson",Carer,"2021-11-29 12:15:55",947,Incoming,28
"Helena Harris","Andrew Wood",Carer,"2021-11-09 06:22:26",478,Incoming,81
"Helena Harris","Lilly Smith",Carer,"2022-01-01 02:39:04",950,Outgoing,93
"Helena Harris","Max Holmes",Carer,"2021-12-25 05:42:35",799,Incoming,42
"Helena Harris","Jade Ellis",Carer,"2021-12-30 04:34:02",163,Incoming,27
"Helena Harris","Andy Rose",Carer,"2021-11-30 02:37:26",904,Incoming,46
"Helena Harris","Layla Edwards",Nurse,"2021-11-18 09:22:19",728,Outgoing,50
"Helena Harris","Brandon King",Carer,"2021-12-18 05:34:09",710,Outgoing,88
"Helena Harris","Ella Johnson",Nurse,"2021-11-28 12:05:56",209,Outgoing,60
"Helena Harris","Elliot Stewart",Nurse,"2021-11-19 04:39:22",672,Incoming,95
"Helena Harris","Max Holmes",Carer,"2021-12-04 12:48:34",868,Outgoing,27
"Helena Harris","Lily Richards",Carer,"2021-12-27 12:51:11",297,Outgoing,59
"Helena Harris","Lewis Ellis",Nurse,"2021-11-28 12:29:32",191,Incoming,69
"Helena Harris","Stephen Ellis",Nurse,"2021-11-26 06:51:24",771,Incoming,42
"Helena Harris","Paul Miller",Carer,"2021-11-25 11:23:56",477,Incoming,90
"Helena Harris","Eva Edwards",Carer,"2021-11-25 07:38:50",256,Outgoing,80
"Helena Harris","Isabel Griffiths",Nurse,"2021-11-23 08:31:43",510,Incoming,10
"Helena Harris","Lexi Cox",Nurse,"2021-11-25 07:11:37",467,Incoming,33
"Helena Harris","Alice Shaw",Carer,"2021-11-21 02:28:39",416,Outgoing,33
"Helena Harris","Matthew Walker",Carer,"2021-11-24 07:25:03",45,Incoming,53
"Helena Harris","Wayne James",Nurse,"2021-11-29 07:21:20",206,Outgoing,18
"Helena Harris","Ashley Holmes",Carer,"2021-11-11 08:16:51",813,Outgoing,16
"Helena Harris","Max Holmes",Carer,"2021-12-06 02:11:55",277,Outgoing,90
"Helena Harris","Greg Murphy",Nurse,"2021-11-15 09:41:42",684,Outgoing,13
"Helena Harris","Andy Rose",Carer,"2021-12-06 08:04:49",777,Incoming,1
"Helena Harris","Matthew Walker",Carer,"2021-11-05 07:14:36",827,Incoming,67
"Helena Harris","Mandy Parker",Carer,"2021-11-23 10:30:51",948,Incoming,54
"Helena Harris","Candice Holmes",Nurse,"2021-12-30 06:50:35",273,Outgoing,29
"Helena Harris","Charles Bennett",Nurse,"2021-12-30 12:24:09",970,Outgoing,68
"Helena Harris","Tara Patel",Carer,"2021-12-06 06:44:35",249,Outgoing,29
"Helena Harris","Lexi Bell",Carer,"2021-12-08 03:55:58",577,Outgoing,54
"Helena Harris","Brandon Baker",Carer,"2021-12-11 08:38:06",934,Outgoing,99
"Helena Harris","Ruth Collins",Nurse,"2021-12-13 12:50:30",131,Outgoing,49
"Helena Harris","Alexa Wilkinson",Nurse,"2021-11-28 09:32:19",645,Outgoing,21
"Helena Harris","Amy Graham",Carer,"2021-11-06 10:35:13",48,Incoming,87
"Helena Harris","Andy Rose",Carer,"2021-12-18 11:45:58",756,Incoming,32
"Helena Harris","Toby Russell",Nurse,"2021-12-18 02:37:07",467,Outgoing,4
"Helena Harris","Adrian Turner",Carer,"2021-12-10 03:20:28",64,Incoming,95
"Helena Harris","Layla Edwards",Nurse,"2021-12-06 06:18:17",35,Outgoing,11
"Helena Harris","Stephen Ellis",Nurse,"2021-11-11 06:50:58",181,Incoming,45
"Helena Harris","Andrew Wood",Carer,"2021-12-01 12:12:26",883,Outgoing,66
"Helena Harris","Max Holmes",Carer,"2021-11-18 02:50:29",435,Outgoing,35
"Helena Harris","Elliot Stewart",Nurse,"2021-11-21 09:56:44",969,Outgoing,27
"Helena Harris","Tanya Campbell",Carer,"2022-01-02 02:47:00",360,Outgoing,30
"Helena Harris","Reece Mitchell",Nurse,"2021-11-03 05:12:35",268,Incoming,12
"Helena Harris","Dennis Kelly",Nurse,"2021-11-27 04:15:40",817,Outgoing,8
"Helena Harris","Florence Stevens",Nurse,"2021-12-19 11:12:53",425,Outgoing,7
"Helena Harris","Brandon King",Carer,"2021-11-12 03:28:34",222,Incoming,60
"Helena Harris","Harley Anderson",Nurse,"2021-11-12 05:45:35",207,Incoming,43
"Helena Harris","Brandon Baker",Carer,"2021-12-27 05:28:53",626,Outgoing,72
"Helena Harris","Victoria Hill",Nurse,"2021-12-03 07:38:59",245,Incoming,54
"Helena Harris","Lexi Cox",Carer,"2021-11-06 07:56:26",409,Outgoing,12
"Helena Harris","Paul Miller",Carer,"2021-11-06 08:24:36",946,Outgoing,0
"Helena Harris","Tanya Wilkinson",Carer,"2021-11-14 03:32:13",116,Incoming,80
"Helena Harris","Ashley Miller",Nurse,"2022-01-01 08:06:26",0,Outgoing,0
"Helena Harris","Isabella Davies",Nurse,"2021-12-28 10:33:23",690,Incoming,10
"Helena Harris","Brandon Baker",Carer,"2021-11-21 06:59:09",901,Outgoing,9
"Helena Harris","Adam Ross",Carer,"2021-11-23 05:44:58",176,Outgoing,43
"Helena Harris","Naomi Khan",Nurse,"2021-11-22 03:35:36",730,Incoming,100
"Helena Harris","Harrison Davis",Nurse,"2021-11-08 05:07:00",641,Incoming,33
"Helena Harris","Gordon Collins",Nurse,"2021-11-26 11:54:26",702,Incoming,64
"Helena Harris","Martin Marshall",Carer,"2021-11-10 09:10:09",969,Incoming,9
"Helena Harris","Lexi Cox",Carer,"2021-11-15 04:43:04",822,Outgoing,60
"Helena Harris","Alexa Wilkinson",Nurse,"2021-11-28 12:06:37",315,Incoming,18
"Helena Harris","Rowena Reynolds",Carer,"2021-12-10 04:02:28",461,Outgoing,87
"Helena Harris","Lewis Ellis",Nurse,"2021-11-28 10:16:58",469,Incoming,10
"Helena Harris","Jade Ellis",Carer,"2021-12-04 07:42:28",227,Outgoing,33
"Helena Harris","Lilly Smith",Carer,"2021-11-29 10:00:04",569,Incoming,39
"Helena Harris","Alice Shaw",Carer,"2021-11-11 07:39:31",407,Incoming,77
"Helena Harris","Jade Ellis",Carer,"2021-12-16 01:05:07",353,Incoming,28
"Helena Harris","Philip Watson",Nurse,"2021-12-14 06:21:58",179,Incoming,15
"Helena Harris","Lizzie Murphy",Nurse,"2021-12-13 03:13:02",65,Incoming,88
"Helena Harris","Philip Watson",Nurse,"2021-11-20 01:12:04",572,Outgoing,76
"Helena Harris","James Simpson",Carer,"2021-12-07 05:24:20",27,Outgoing,6
"Helena Harris","Reece Mitchell",Nurse,"2021-11-27 08:01:32",824,Incoming,54
"Helena Harris","Charles Bennett",Nurse,"2022-01-01 08:43:49",507,Outgoing,92
"Helena Harris","Gordon Collins",Nurse,"2021-11-08 04:34:46",316,Outgoing,92
"Helena Harris","Christian Anderson",Carer,"2021-11-28 10:08:18",934,Incoming,45
"Helena Harris","Maisie Robinson",Nurse,"2022-01-02 07:11:38",127,Outgoing,72
"Helena Harris","Naomi Khan",Nurse,"2021-11-14 09:03:31",652,Incoming,3
"Helena Harris","Jacob Carter",Nurse,"2021-12-13 03:21:58",45,Incoming,77
"Helena Harris","Lexi Cox",Nurse,"2021-12-21 05:16:46",474,Incoming,29
"Helena Harris","Rachel Davies",Carer,"2021-12-24 05:32:12",767,Incoming,91
"Helena Harris","Adrian Turner",Carer,"2021-12-03 10:32:26",818,Outgoing,78
"Helena Harris","Ruth Bailey",Carer,"2021-11-08 09:01:56",824,Outgoing,0
"Helena Harris","Florence Stevens",Nurse,"2022-01-02 07:46:58",795,Incoming,92
"Helena Harris","Ethan Hughes",Nurse,"2021-11-29 09:20:32",500,Outgoing,68
"Helena Harris","Oliver Thompson",Carer,"2021-11-20 02:55:57",149,Incoming,35
"Helena Harris","Alexa Wilkinson",Nurse,"2021-12-27 12:00:23",10,Incoming,98
"Helena Harris","Max Holmes",Carer,"2021-12-11 08:05:41",541,Incoming,75
"Helena Harris","Paula Anderson",Carer,"2021-11-26 10:59:07",687,Outgoing,64
"Helena Harris","Craig Cox",Nurse,"2021-12-23 06:22:01",224,Outgoing,6
"Helena Harris","Max Holmes",Carer,"2021-12-25 06:17:15",75,Outgoing,47
"Helena Harris","Bradley Saunders",Carer,"2021-12-16 08:11:10",619,Incoming,25
"Helena Harris","Jade Ellis",Carer,"2021-12-31 04:15:25",748,Outgoing,94
"Helena Harris","Victoria Hill",Nurse,"2021-12-31 04:43:50",7971,Outgoing,25
"Helena Harris","Oliver Thompson",Carer,"2022-01-04 11:14:09",6280,Outgoing,89
"Helena Harris","Harley Anderson",Nurse,"2021-12-28 02:30:26",4058,Outgoing,37
"Helena Harris","Ashley Holmes",Carer,"2021-12-27 09:25:31",4478,Outgoing,4
"Helena Harris","Jake Reid",Nurse,"2021-12-29 06:36:17",7055,Outgoing,67
"Helena Harris","Max Holmes",Carer,"2022-01-04 10:29:37",9443,Outgoing,100
"Helena Harris","Helena Richardson",Nurse,"2022-01-02 06:25:56",6418,Outgoing,76
"Helena Harris","Ashley Holmes",Carer,"2022-01-02 11:38:34",9806,Outgoing,73
"Helena Harris","Greg Murphy",Nurse,"2022-01-01 11:09:44",6840,Outgoing,89
"Helena Harris","Amanda Hunt",Carer,"2021-12-29 06:48:56",881,Outgoing,96
"Helena Harris","Victoria Hill",Nurse,"2022-01-05 12:03:56",7580,Incoming,22
"Helena Harris","Ashley Miller",Nurse,"2021-12-31 03:09:03",7972,Outgoing,47
"Helena Harris","Paul Miller",Carer,"2021-12-27 11:33:02",3611,Incoming,61
"Helena Harris","Amy Graham",Carer,"2021-12-27 04:07:34",9529,Incoming,92
"Helena Harris","Alfie Kennedy",Nurse,"2021-12-30 06:16:42",6597,Outgoing,95
"Helena Harris","Adam Ross",Carer,"2022-01-01 01:05:41",6605,Incoming,8
"Helena Harris","Tanya Campbell",Carer,"2022-01-01 10:39:42",5330,Outgoing,26
"Helena Harris","Christian Anderson",Carer,"2021-12-28 06:40:32",2537,Incoming,4
"Helena Harris","Arthur Turner",Nurse,"2021-12-28 07:42:02",5076,Outgoing,27
"Helena Harris","Isabella Davies",Nurse,"2022-01-02 04:49:30",8454,Outgoing,50
"Helena Harris","Charles Bennett",Nurse,"2021-12-27 08:32:42",7647,Outgoing,89
"Helena Harris","Jake Reid",Nurse,"2021-12-28 12:45:53",2873,Incoming,38
"Helena Harris","Paula Anderson",Carer,"2021-12-30 01:59:11",6984,Outgoing,8
"Helena Harris","Darren Wilson",Carer,"2021-12-30 05:53:47",1824,Incoming,15
"Helena Harris","Tanya Wilkinson",Carer,"2022-01-01 09:58:01",2199,Incoming,70
"Helena Harris","Isabel Griffiths",Nurse,"2022-01-01 10:37:54",5384,Incoming,84
"Helena Harris","Zoe Powell",Nurse,"2021-12-28 01:21:16",1512,Outgoing,89
"Helena Harris","Alice Shaw",Carer,"2022-01-05 08:36:04",1884,Outgoing,50
"Helena Harris","Maisie Robinson",Nurse,"2022-01-02 11:05:45",9856,Incoming,36
"Helena Harris","Lily Richards",Carer,"2021-12-29 07:44:47",4622,Outgoing,100
"Helena Harris","Ashley Holmes",Carer,"2022-01-02 02:58:12",7974,Incoming,5
"Helena Harris","Molly Edwards",Nurse,"2021-12-29 05:33:15",7637,Incoming,12
"Helena Harris","Mandy Parker",Carer,"2021-12-30 12:07:50",1660,Incoming,54
"Helena Harris","Ethan Hughes",Nurse,"2021-12-31 07:12:20",7587,Outgoing,64
"Helena Harris","Alexa Wilkinson",Nurse,"2022-01-01 09:53:21",2006,Outgoing,96
"Helena Harris","Brandon Baker",Carer,"2021-12-29 12:49:54",6874,Outgoing,93
"Helena Harris","Zoe Thomas",Carer,"2022-01-02 09:13:54",4168,Outgoing,19
"Helena Harris","Emily Morris",Nurse,"2022-01-01 10:29:30",1684,Incoming,36
"Helena Harris","Damien Wright",Nurse,"2021-12-31 06:20:23",5138,Incoming,84
"Helena Harris","Ellie Simpson",Carer,"2021-12-27 07:40:12",1508,Outgoing,20
"Helena Harris","Ashley Miller",Nurse,"2021-12-30 10:54:29",7708,Outgoing,99
"Helena Harris","Rowena Reynolds",Carer,"2021-12-28 10:12:44",5235,Incoming,40
"Helena Harris","Layla Edwards",Nurse,"2022-01-01 05:35:45",1891,Incoming,16
"Oscar Thomas","Lewis Ellis",Nurse,"2021-11-04 08:20:04",556,Outgoing,51
"Oscar Thomas","Ethan Hughes",Nurse,"2021-11-17 03:50:36",963,Incoming,42
"Oscar Thomas","Rowena Reynolds",Carer,"2021-12-29 03:15:36",775,Outgoing,31
"Oscar Thomas","Yvette King",Nurse,"2021-11-17 12:59:38",546,Outgoing,94
"Oscar Thomas","Martin Marshall",Carer,"2021-11-20 04:15:18",391,Incoming,44
"Oscar Thomas","Lily Richards",Carer,"2021-11-18 04:09:46",625,Outgoing,51
"Oscar Thomas","Paul Miller",Carer,"2021-11-15 07:43:09",604,Incoming,16
"Oscar Thomas","Isabella Davies",Nurse,"2021-11-19 12:33:38",304,Outgoing,76
"Oscar Thomas","Isabella Davies",Nurse,"2021-12-05 08:45:24",955,Outgoing,94
"Oscar Thomas","Lizzie Murphy",Nurse,"2021-11-16 12:26:36",645,Outgoing,57
"Oscar Thomas","Alexa Wilkinson",Nurse,"2021-12-12 11:50:13",462,Outgoing,19
"Oscar Thomas","Rachel Davies",Carer,"2021-12-29 03:19:16",390,Incoming,67
"Oscar Thomas","Ethan Hughes",Nurse,"2021-11-18 11:27:00",216,Outgoing,21
"Oscar Thomas","Emily Morris",Nurse,"2021-11-09 09:50:47",970,Outgoing,79
"Oscar Thomas","Amy Graham",Carer,"2021-12-11 11:22:02",900,Outgoing,49
"Oscar Thomas","Andy Rose",Carer,"2021-12-14 04:06:55",676,Outgoing,5
"Oscar Thomas","Melissa Chapman",Carer,"2021-12-27 06:10:03",659,Incoming,98
"Oscar Thomas","Florence Stevens",Nurse,"2021-12-01 12:14:29",801,Outgoing,70
"Oscar Thomas","Paula Fox",Nurse,"2021-11-23 07:37:05",295,Incoming,34
"Oscar Thomas","Molly Edwards",Nurse,"2021-11-07 05:00:54",809,Incoming,17
"Oscar Thomas","Harley Anderson",Nurse,"2021-11-19 06:48:53",676,Incoming,80
"Oscar Thomas","Elliot Stewart",Nurse,"2021-12-19 05:08:53",44,Incoming,59
"Oscar Thomas","Ashley Miller",Nurse,"2021-12-24 09:25:22",651,Incoming,18
"Oscar Thomas","Jacob Carter",Nurse,"2021-11-15 01:54:36",46,Incoming,95
"Oscar Thomas","Jade Ellis",Carer,"2021-11-28 07:08:37",675,Incoming,17
"Oscar Thomas","Wendy Saunders",Nurse,"2021-11-06 11:38:45",277,Incoming,12
"Oscar Thomas","Tanya Campbell",Carer,"2021-12-26 09:22:33",696,Incoming,32
"Oscar Thomas","Mark Davis",Nurse,"2021-12-07 01:55:54",424,Outgoing,92
"Oscar Thomas","Rowena Reynolds",Carer,"2021-12-25 06:43:54",764,Outgoing,61
"Oscar Thomas","Ruth Bailey",Carer,"2021-12-07 06:39:48",477,Incoming,66
"Oscar Thomas","Florence Stevens",Nurse,"2021-11-12 02:39:01",306,Outgoing,0
"Oscar Thomas","Isabel Griffiths",Nurse,"2021-11-24 01:08:38",304,Outgoing,16
"Oscar Thomas","Melissa Chapman",Carer,"2021-12-15 01:10:17",696,Outgoing,67
"Oscar Thomas","Jade Ellis",Carer,"2021-12-25 10:42:27",971,Incoming,31
"Oscar Thomas","Stephen Ellis",Nurse,"2021-12-23 02:31:04",169,Outgoing,96
"Oscar Thomas","Dennis Kelly",Nurse,"2021-11-17 01:29:21",244,Incoming,79
"Oscar Thomas","Isabel Griffiths",Nurse,"2021-11-22 12:10:57",136,Outgoing,50
"Oscar Thomas","Chloe Wright",Carer,"2021-11-06 03:02:01",103,Outgoing,93
"Oscar Thomas","James Simpson",Carer,"2021-12-15 10:52:32",237,Outgoing,20
"Oscar Thomas","Helena Richardson",Nurse,"2021-12-23 11:39:49",60,Incoming,35
"Oscar Thomas","Maisie Robinson",Nurse,"2021-12-29 10:37:57",801,Outgoing,48
"Oscar Thomas","Aaron Morris",Carer,"2021-11-12 08:59:34",860,Incoming,5
"Oscar Thomas","Ruth Baker",Carer,"2022-01-02 02:27:35",25,Outgoing,75
"Oscar Thomas","Ellie Simpson",Carer,"2021-11-30 01:53:44",637,Incoming,14
"Oscar Thomas","Ella Johnson",Nurse,"2021-11-30 08:51:53",175,Outgoing,49
"Oscar Thomas","Damien Wright",Nurse,"2021-12-07 06:38:40",239,Outgoing,70
"Oscar Thomas","Philip Watson",Nurse,"2021-11-18 01:06:37",885,Incoming,78
"Oscar Thomas","Harley Anderson",Nurse,"2021-12-03 06:28:15",407,Outgoing,46
"Oscar Thomas","Harley Anderson",Nurse,"2021-12-27 04:49:23",321,Outgoing,33
"Oscar Thomas","Ethan Hughes",Nurse,"2021-12-18 08:03:12",158,Outgoing,56
"Oscar Thomas","Zoe Thomas",Carer,"2021-12-30 03:27:07",902,Outgoing,0
"Oscar Thomas","Oliver Thompson",Carer,"2021-11-27 12:50:18",609,Incoming,34
"Oscar Thomas","Ashley Miller",Nurse,"2021-11-08 12:53:48",684,Incoming,81
"Oscar Thomas","Lizzie Murphy",Nurse,"2021-11-27 03:11:21",692,Incoming,72
"Oscar Thomas","Wendy Saunders",Nurse,"2021-12-08 06:57:50",654,Incoming,35
"Oscar Thomas","Harley Anderson",Nurse,"2021-11-19 08:44:54",340,Outgoing,5
"Oscar Thomas","Isabel Griffiths",Nurse,"2021-11-22 08:06:26",723,Incoming,16
"Oscar Thomas","Stacey Cox",Nurse,"2021-12-18 08:44:16",931,Incoming,21
"Oscar Thomas","Brandon Baker",Carer,"2021-12-17 02:33:27",98,Incoming,49
"Oscar Thomas","Ashley Holmes",Carer,"2021-12-06 10:23:43",178,Incoming,19
"Oscar Thomas","Yvette King",Nurse,"2021-12-07 04:23:01",915,Incoming,39
"Oscar Thomas","Arthur Turner",Nurse,"2021-11-24 04:19:29",379,Incoming,52
"Oscar Thomas","Matthew Walker",Carer,"2021-12-04 01:14:26",914,Incoming,34
"Oscar Thomas","Lily Richards",Carer,"2021-12-31 08:48:22",915,Incoming,41
"Oscar Thomas","Zoe Powell",Nurse,"2021-11-26 01:29:23",42,Outgoing,2
"Oscar Thomas","Andy Rose",Carer,"2021-11-30 09:22:47",197,Incoming,79
"Oscar Thomas","Holly Morris",Carer,"2021-12-06 06:44:13",568,Outgoing,12
"Oscar Thomas","Lizzie Murphy",Nurse,"2021-12-10 02:16:55",575,Incoming,34
"Oscar Thomas","Stephen Ellis",Nurse,"2021-11-18 10:52:58",699,Incoming,79
"Oscar Thomas","Elliot Stewart",Nurse,"2021-12-03 12:03:33",876,Outgoing,17
"Oscar Thomas","Lizzie Murphy",Nurse,"2021-12-14 09:56:44",335,Outgoing,86
"Oscar Thomas","Brandon King",Carer,"2021-12-22 11:31:22",422,Outgoing,36
"Oscar Thomas","Arthur Turner",Nurse,"2021-12-08 03:06:04",524,Incoming,54
"Oscar Thomas","Charles Bennett",Nurse,"2021-11-06 11:42:32",312,Outgoing,100
"Oscar Thomas","Zoe Thomas",Carer,"2021-11-09 09:33:56",326,Incoming,37
"Oscar Thomas","Martin Marshall",Carer,"2021-12-06 06:37:26",609,Outgoing,66
"Oscar Thomas","Jackson Ward",Nurse,"2022-01-02 11:48:28",136,Outgoing,5
"Oscar Thomas","Callum Rose",Nurse,"2021-11-16 07:42:36",475,Incoming,44
"Oscar Thomas","Grant Gray",Nurse,"2021-12-18 12:03:06",837,Incoming,61
"Oscar Thomas","Philip Watson",Nurse,"2021-11-17 07:14:24",152,Outgoing,38
"Oscar Thomas","Dennis Allen",Nurse,"2021-11-03 01:01:20",72,Incoming,10
"Oscar Thomas","Alice Lloyd",Carer,"2021-11-03 08:57:36",1,Outgoing,12
"Oscar Thomas","Damien Wright",Nurse,"2021-11-26 06:55:22",330,Outgoing,33
"Oscar Thomas","Helena Richardson",Nurse,"2021-12-31 10:45:30",747,Outgoing,81
"Oscar Thomas","Lexi Cox",Nurse,"2021-11-27 06:59:21",410,Incoming,51
"Oscar Thomas","Helena Richardson",Nurse,"2021-11-26 01:51:42",593,Outgoing,48
"Oscar Thomas","Alice Lloyd",Carer,"2021-12-30 05:19:32",298,Incoming,70
"Oscar Thomas","Rachel Davies",Carer,"2021-12-27 05:00:32",259,Outgoing,87
"Oscar Thomas","Alan Miller",Carer,"2021-11-21 11:48:44",113,Outgoing,70
"Oscar Thomas","Alice Lloyd",Carer,"2021-11-14 12:25:52",20,Incoming,29
"Oscar Thomas","Candice Campbell",Nurse,"2021-12-07 07:41:25",656,Outgoing,64
"Oscar Thomas","Molly Edwards",Nurse,"2021-12-05 06:52:20",447,Incoming,3
"Oscar Thomas","Emily Morris",Nurse,"2021-12-05 01:11:32",178,Incoming,58
"Oscar Thomas","Jackson Ward",Nurse,"2021-11-25 10:17:17",350,Incoming,0
"Oscar Thomas","Ashley Holmes",Carer,"2021-12-10 10:33:37",463,Outgoing,92
"Oscar Thomas","James Simpson",Carer,"2021-12-14 12:53:39",56,Incoming,70
"Oscar Thomas","Rowena Reynolds",Carer,"2021-11-21 10:11:06",454,Outgoing,11
"Oscar Thomas","Eva Edwards",Carer,"2021-11-12 08:38:27",732,Outgoing,2
"Oscar Thomas","Matthew Walker",Carer,"2021-11-19 09:04:58",418,Incoming,28
"Oscar Thomas","Paula Anderson",Carer,"2021-12-09 05:25:56",159,Incoming,32
"Oscar Thomas","Jacob Carter",Nurse,"2021-12-27 07:55:14",527,Incoming,30
"Oscar Thomas","Stephen Ellis",Nurse,"2021-11-30 12:08:02",602,Incoming,89
"Oscar Thomas","Christian Anderson",Carer,"2021-12-29 06:02:16",598,Outgoing,15
"Oscar Thomas","Mandy Parker",Carer,"2021-11-30 08:52:19",472,Outgoing,4
"Oscar Thomas","Lily Richards",Carer,"2022-01-03 07:40:12",3699,Outgoing,75
"Oscar Thomas","Jacob Carter",Nurse,"2021-12-27 12:27:10",6904,Incoming,46
"Oscar Thomas","Mark Davis",Nurse,"2021-12-28 10:21:00",630,Outgoing,49
"Oscar Thomas","Toby Russell",Nurse,"2021-12-31 01:31:31",5917,Incoming,3
"Oscar Thomas","Wendy Saunders",Nurse,"2021-12-31 08:42:33",2390,Incoming,4
"Oscar Thomas","Jackson Ward",Nurse,"2022-01-03 02:19:52",1138,Outgoing,49
"Oscar Thomas","Candice Holmes",Nurse,"2021-12-30 08:04:25",3701,Incoming,7
"Oscar Thomas","Adam Ross",Carer,"2021-12-30 02:49:32",7651,Outgoing,25
"Oscar Thomas","Isabel Griffiths",Nurse,"2021-12-30 02:38:12",7096,Incoming,92
"Oscar Thomas","Isabella Davies",Nurse,"2022-01-01 04:56:22",4140,Outgoing,60
"Oscar Thomas","Mandy Parker",Carer,"2022-01-01 11:05:53",7769,Incoming,52
"Oscar Thomas","Isabel Griffiths",Nurse,"2021-12-28 02:36:46",8211,Outgoing,15
"Oscar Thomas","Jennifer Thompson",Carer,"2021-12-30 07:23:48",4319,Incoming,6
"Oscar Thomas","Gordon Collins",Nurse,"2021-12-31 07:09:57",4957,Outgoing,66
"Oscar Thomas","Dominic Marshall",Nurse,"2022-01-01 06:43:56",7316,Incoming,17
"Oscar Thomas","Paul Miller",Carer,"2021-12-27 11:57:13",8577,Outgoing,53
"Oscar Thomas","Arthur Turner",Nurse,"2021-12-29 06:30:32",9801,Incoming,89
"Oscar Thomas","Layla Edwards",Nurse,"2021-12-31 07:29:51",9015,Incoming,99
"Oscar Thomas","Grant Gray",Nurse,"2021-12-29 08:50:36",4436,Incoming,47
"Oscar Thomas","Wayne James",Nurse,"2022-01-02 04:46:24",5747,Outgoing,73
"Oscar Thomas","Maisie Robinson",Nurse,"2021-12-30 03:58:29",1599,Incoming,30
"Oscar Thomas","Lewis Ellis",Nurse,"2021-12-30 04:07:36",7779,Outgoing,5
"Oscar Thomas","Wendy Saunders",Nurse,"2021-12-31 06:52:18",2074,Outgoing,62
"Oscar Thomas","Jade Ellis",Carer,"2022-01-04 04:02:39",8208,Incoming,52
"Oscar Thomas","Ella Johnson",Nurse,"2021-12-28 07:51:59",9715,Incoming,13
"Oscar Thomas","Amy Graham",Carer,"2021-12-28 09:47:58",9068,Outgoing,58
"Oscar Thomas","Lily Richards",Carer,"2022-01-04 05:25:07",5363,Incoming,73
"Oscar Thomas","Jake Reid",Nurse,"2022-01-01 06:27:21",1260,Outgoing,10
"Oscar Thomas","Wendy Saunders",Nurse,"2022-01-03 10:50:42",772,Outgoing,34
"Oscar Thomas","Ethan Hughes",Nurse,"2021-12-29 10:30:34",6973,Outgoing,3
"Oscar Thomas","Amanda Hunt",Carer,"2022-01-03 12:36:10",3233,Outgoing,94
"Oscar Thomas","Mandy Parker",Carer,"2021-12-28 03:54:21",8760,Incoming,1
"Oscar Thomas","Lily Richards",Carer,"2021-12-28 03:21:27",5516,Incoming,77
"Oscar Thomas","Lily Richards",Carer,"2021-12-29 10:03:51",6549,Outgoing,77
"Oscar Thomas","Rachel Davies",Carer,"2021-12-27 02:59:59",8315,Incoming,31
"Oscar Thomas","Isabel Griffiths",Nurse,"2022-01-04 03:00:32",2640,Outgoing,11
"Oscar Thomas","Lexi Bell",Carer,"2021-12-27 11:59:41",9734,Incoming,29
"Oscar Thomas","Jennifer Thompson",Carer,"2022-01-04 10:11:27",4615,Outgoing,25
"Oscar Thomas","Aaron Morris",Carer,"2022-01-04 09:52:47",8205,Outgoing,10
"Oscar Thomas","Lily Richards",Carer,"2021-12-30 04:22:46",2034,Outgoing,70
"Oscar Thomas","Elliot Stewart",Nurse,"2021-12-29 10:12:11",365,Outgoing,11
"Oscar Thomas","Brandon King",Carer,"2022-01-03 09:55:41",9941,Incoming,47
